MARCA,MODELO,INDUSTRIA,NDESERIE,APROBACION,desde,hasta,TIPO
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,080058/C05-80058,DNCI Nº 183/07,29/11/2016,28/11/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,75492/S02-75492,DNCI Nº 183/07,19/09/2016,18/09/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,75492/S02-75492,DNCI Nº 183/07,24/10/2014,23/10/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,76134/S01-76134,DNCI Nº 183/07,17/03/2016,16/03/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,76134/S01-76134,DNCI Nº 183/07,24/10/2014,23/10/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C01-80051,DNCI Nº 183/07,12/08/2014,11/08/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C01-80051,DNCI Nº 183/07,18/11/2015,17/11/2016, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C02-80054,DNCI Nº 183/07,19/09/2016,18/09/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C02-80054,DNCI Nº 183/07,30/12/2014,29/12/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C03-80056,DNCI Nº 183/07,19/09/2016,18/09/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C03-80056,DNCI Nº 183/07,30/12/2014,29/12/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C04-80057,DNCI Nº 183/07,12/08/2014,11/08/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C04-80057,DNCI Nº 183/07,18/11/2015,17/11/2016, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C05-80058,DNCI Nº 183/07,18/11/2015,17/11/2016, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C05-80058,DNCI Nº 183/07,23/10/2014,22/10/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,C05-80058,DNCI Nº 183/07,29/11/2016,28/11/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,S01-76134,DNCI Nº 183/07,17/03/2016,16/03/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,S01-76134,DNCI Nº 183/07,24/10/2014,23/10/2015, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,S02-75492,DNCI Nº 183/07,19/09/2016,18/09/2017, PORTATIL
STALKER/TAKER 9,STALKER LIDAR/Vers 3.04,argentina,S02-75492,DNCI Nº 183/07,24/10/2014,23/10/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,04C28 0012,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,04C28 0012,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,13003 0007,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,13003 0007,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,H2004 0008,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,H2004 0008,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0009,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0009,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0010,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0010,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0013,DNCI Nº 750/06,06/04/2015,05/04/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0013,DNCI Nº 750/06,27/05/2014,26/05/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0015,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0015,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0016,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0016,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0017,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0017,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0020,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0020,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0021,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0022,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0023,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0024,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0026,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTECO,Digimax 1.5,argentina,K0104 0026,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTECO,Digimax 3.0,argentina,K3000 0030,DNCI Nº 74/14,05/08/2015,04/08/2016, PORTATIL
SYSTECO,Digimax 3.0,argentina,K3000 0030,DNCI Nº 74/14,13/07/2016,12/07/2017, PORTATIL
SYSTECO,Digimax 3.0,argentina,K3000 0031,DNCI Nº 74/14,13/07/2016,12/07/2017, PORTATIL
SYSTECO,Digimax 3.0,argentina,K3000 0032,DNCI Nº 74/14,25/01/2016,24/01/2017, PORTATIL
SYSTECO,Digimax 3.0,argentina,K3000 0033,DNCI Nº 74/14,25/01/2016,24/01/2017, PORTATIL
SYSTECO,Digimax 3.0,argentina,K3000 0034,DNCI Nº 74/14,25/01/2016,24/01/2017, PORTATIL
SYSTECO,Digimax 4.0,argentina,K4000 0040,DNCI Nº 257/15,26/01/2016,25/01/2017, FIJO
SYSTECO,Digimax 4.0,argentina,K4000 0041,DNCI Nº 257/15,26/01/2016,25/01/2017, FIJO
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,04C28 0012,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,04C28 0012,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,13003 0007,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,13003 0007,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,H2004 0008,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,H2004 0008,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0009,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0009,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0010,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0010,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0013,DNCI Nº 750/06,06/04/2015,05/04/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0013,DNCI Nº 750/06,27/05/2014,26/05/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0015,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0015,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0016,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0016,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0017,DNCI Nº 750/06,12/06/2014,11/06/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0017,DNCI Nº 750/06,26/05/2015,25/05/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0020,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0020,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0021,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0022,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0023,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0024,DNCI Nº 750/06,13/01/2014,12/01/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0026,DNCI Nº 750/06,05/08/2015,04/08/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 1.5,argentina,K0104 0026,DNCI Nº 750/06,21/08/2014,20/08/2015, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0030,DNCI Nº 74/14,05/08/2015,04/08/2016, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0030,DNCI Nº 74/14,13/07/2016,12/07/2017, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0031,DNCI Nº 74/14,13/07/2016,12/07/2017, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0032,DNCI Nº 74/14,08/03/2017,07/03/2018, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0032,DNCI Nº 74/14,25/01/2016,24/01/2017, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0033,DNCI Nº 74/14,08/03/2017,07/03/2018, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0033,DNCI Nº 74/14,25/01/2016,24/01/2017, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0034,DNCI Nº 74/14,08/03/2017,07/03/2018, PORTATIL
SYSTEXX/SYSTECO,LASER IV/Digimax 3.0,argentina,K3000 0034,DNCI Nº 74/14,25/01/2016,24/01/2017, PORTATIL
Telvent,SmartEye,argentina,RE 100,DNCI Nº 631/08,18/01/2016,17/01/2017, FIJO
Telvent,SmartEye,argentina,RE 106,DNCI Nº 631/08,10/12/2015,09/12/2016, FIJO
Telvent,SmartEye,argentina,RE 106,DNCI Nº 631/08,22/12/2014,21/12/2015, FIJO
Telvent,SmartEye,argentina,RE 107,DNCI Nº 631/08,18/01/2016,17/01/2017, FIJO
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,001 / 507-207/07302,DNCI Nº 649/10,15/07/2016,14/07/2017, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,001 / 507-207/07302,DNCI Nº 649/10,25/06/2015,24/06/2016, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,002 / 507-207/09618,DNCI Nº 649/10,13/05/2014,12/05/2015, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,002 / 507-207/09618,DNCI Nº 649/10,25/06/2015,24/06/2016, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,002 / 507-207/09618,DNCI Nº 649/10,25/11/2016,24/11/2017, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,003 / 507-207/09612,DNCI Nº 649/10,10/08/2015,09/08/2016, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,003 / 507-207/09612,DNCI Nº 649/10,12/09/2014,11/09/2015, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,003 / 507-207/09612,DNCI Nº 649/10,19/03/2013,18/03/2014, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,003 / 507-207/09612,DNCI Nº 649/10,30/11/2016,29/11/2017, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,004 / 507-207/09611,DNCI Nº 649/10,25/06/2015,24/06/2016, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,004 / 507-207/09611,DNCI Nº 649/10,25/11/2016,24/11/2017, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,005 / 507-207/09493,DNCI Nº 649/10,15/07/2016,14/07/2017, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,005 / 507-207/09493,DNCI Nº 649/10,25/06/2015,24/06/2016, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,007 / 507-207/09492,DNCI Nº 649/10,15/07/2016,14/07/2017, PORTATIL
Traffipax/DYTEC,TraffiPatrol XR/PARVUS M9,argentina,007 / 507-207/09492,DNCI Nº 649/10,25/06/2015,24/06/2016, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC000543,DNCI Nº 299/13,14/04/2016,13/04/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC003913,DNCI Nº 299/13,08/09/2016,07/09/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC003964,DNCI Nº 299/13,08/09/2016,07/09/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004133,DNCI Nº 299/13,08/09/2016,07/09/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004175,DNCI Nº 299/13,08/09/2016,07/09/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004179,DNCI Nº 299/13,08/09/2016,07/09/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004284,DNCI Nº 299/13,08/09/2016,07/09/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004455,DNCI Nº 299/13,01/11/2016,31/10/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004529,DNCI Nº 299/13,01/11/2016,31/10/2017, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004753,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004754,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004755,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004756,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004757,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004758,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004759,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004760,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004761,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
TruCAM,LTI 20-20,estados unidos,TC004762,DNCI Nº 299/13,24/01/2017,23/01/2018, PORTATIL
